Code,Digit,Name_EN,Name_KO,Name_JA,Reg,Type,Typo,Pendulum,Staple,Arch,Usage,Possible
7769,84968490,Needlebug Nest,바늘벌레 소굴,針虫の巣窟,,메인,함정,FALSE,준범용,범용,7,TRUE
7770,11366199,Dark Simorgh,다크 시무르그,ダーク・シムルグ,,메인,효과,FALSE,전용,시무르그,22,TRUE
7782,17573739,"Alector, Sovereign of Birds",신금왕 알렉터,神禽王アレクトール,,메인,효과,FALSE,,,0,FALSE
7787,19844995,Power Filter,소환제한－파워필터,召喚制限－パワーフィルター,,메인,마법,FALSE,,,0,FALSE
7788,46239604,Dupe Frog,마지 개구리,魔知ガエル,,메인,효과,FALSE,전용,개구리,356,TRUE
7789,82633308,Psychic Overload,사이코 차지,サイコ・チャージ,,메인,함정,FALSE,,,0,FALSE
7790,19028307,Beast Machine King Barbaros Ür,수신기왕 바르바로스Ur,獣神機王バルバロスUr,,메인,효과,FALSE,,,0,FALSE
7795,71799173,Guardian of Order,가디언 오브 오더,ガーディアン・オブ・オーダー,,메인,효과,FALSE,전용,가디언,0,TRUE
7796,7183277,"Aurkus, Lightsworn Druid",라이트로드 드루이드 오르크스,ライトロード・ドルイド オルクス,,메인,효과,FALSE,전용,라이트로드,0,TRUE
7797,44178886,"Ehren, Lightsworn Monk",라이트로드 몽크 에이린,ライトロード・モンク エイリン,,메인,효과,FALSE,전용,라이트로드,0,TRUE
7798,70676581,Dark General Freed,다크 제너럴 프리드,ダーク・ジェネラル フリード,,메인,효과,FALSE,전용,다크,0,FALSE
7799,6061630,Magical Exemplar,매지컬 컨덕터,マジカル・コンダクター,,메인,효과,FALSE,,,0,FALSE
7800,33455338,Maniacal Servant,사광신의 사자,邪狂神の使い,,메인,효과,FALSE,,,0,FALSE
7801,79444933,Flame Spirit Ignis,화염의 마정령 이그니스,炎の魔精イグニス,,메인,효과,FALSE,,,0,FALSE
7802,6849042,Super-Ancient Dinobeast,초고대 티라노,超古代恐獣,,메인,효과,FALSE,,,0,FALSE
7803,32233746,Vanquishing Light,라이트 배니시,ライト・バニッシュ,,메인,함정,FALSE,전용,라이트로드,5,TRUE
7804,68722455,Red Ogre,붉은 도깨비,赤鬼,,메인,효과,FALSE,,,0,FALSE
7805,5126490,Neos Wiseman,네오스 와이즈맨,ネオス・ワイズマン,,메인,효과,FALSE,전용,네오스,0,TRUE
7806,31111109,Elemental HERO Divine Neos,엘리멘틀 히어로 갓 네오스,E・HERO ゴッド・ネオス,,엑스트라,융합,FALSE,전용,네오스,0,FALSE
7807,68505803,Genex Controller,제넥스 컨트롤러,ジェネクス・コントローラー,,메인,일반,FALSE,전용,제넥스,4,TRUE
7808,4904812,Genex Undine,제넥스 운디네,ジェネクス・ウンディーネ,,메인,효과,FALSE,전용,제넥스,6,TRUE
7809,30399511,Genex Power Planner,제넥스 파워 플래너,ジェネクス・パワー・プランナー,,메인,효과,FALSE,전용,제넥스,0,TRUE
7810,67483216,Genex Searcher,제넥스 서처,ジェネクス・サーチャー,,메인,효과,FALSE,전용,제넥스,0,TRUE
7811,93882364,Genex Worker,제넥스 워커,ジェネクス・ワーカー,,메인,효과,FALSE,전용,제넥스,0,TRUE
7812,30276969,Reese the Ice Mistress,빙탄사 레이스,氷弾使いレイス,,메인,효과,FALSE,전용,빙결계,0,TRUE
7813,66661678,Royal Knight of the Ice Barrier,빙결계의 로얄 나이트,氷結界のロイヤル・ナイト,,메인,효과,FALSE,전용,빙결계,0,TRUE
7814,92065772,Numbing Grub in the Ice Barrier,빙결계에 사는 마취충,氷結界に住む魔酔虫,,메인,효과,FALSE,전용,빙결계,0,TRUE
7815,29054481,Mist Valley Watcher,안개 골짜기의 파수꾼,霞の谷の見張り番,,메인,일반,FALSE,전용,안개 골짜기,0,FALSE
7816,65549080,Mist Condor,미스트 콘도르,ミスト・コンドル,,메인,효과,FALSE,전용,안개 골짜기,0,TRUE
7817,92933195,Mist Valley Windmaster,안개 골짜기의 풍사,霞の谷の風使い,,메인,효과,FALSE,전용,안개 골짜기,0,TRUE
7818,28332833,Flamvell Poun,플레임벨 파운,フレムベル・パウン,,메인,효과,FALSE,전용,플레임벨,0,TRUE
7819,54326448,Flamvell Archer,플레임벨 아처,フレムベル・アーチャー,,메인,효과,FALSE,전용,플레임벨,0,TRUE
7820,91711547,Flamvell Fiend,플레임벨 데블,フレムベル・デビル,,메인,효과,FALSE,전용,플레임벨,0,TRUE
7821,23115241,X-Saber Anu Piranha,X－세이버 아나페레라,X－セイバー アナペレラ,,메인,일반,FALSE,전용,X-세이버,0,TRUE
7822,50604950,X-Saber Galahad,X－세이버 가라해드,X－セイバー ガラハド,,메인,효과,FALSE,전용,X-세이버,0,TRUE
7823,96099959,X-Saber Palomuro,X－세이버 파로무로,X－セイバー パロムロ,,메인,효과,FALSE,전용,X-세이버,0,TRUE
7824,23093604,X-Saber Pashuul,X－세이버 파시울,X－セイバー パシウル,,메인,효과,FALSE,전용,X-세이버,0,TRUE
7825,59482302,Ally Salvo,A·폭탄,A・ボム,,메인,효과,FALSE,전용,AOJ,0,TRUE
7826,85876417,Ally of Justice Thousand Arms,A·O·J 사우전드 암즈,A・O・J サウザンド・アームズ,,메인,효과,FALSE,전용,AOJ,0,TRUE
7827,22371016,Ally of Justice Unknown Crusher,A·O·J 언논 크러셔,A・O・J アンノウン・クラッシャー,,메인,효과,FALSE,전용,AOJ,0,TRUE
7828,58760121,Worm Falco,웜 팔코,ワーム・ファルコ,,메인,효과,FALSE,전용,웜,0,TRUE
7829,85754829,Worm Gulse,웜 그루스,ワーム・グルス,,메인,효과,FALSE,전용,웜,0,TRUE
7830,11159464,Worm Hope,웜 호프,ワーム・ホープ,,메인,효과,FALSE,전용,웜,0,TRUE
7831,57543573,Worm Illidan,웜 일리단,ワーム・イリダン,,메인,효과,FALSE,전용,웜,0,TRUE
7832,84932271,Worm Jetelikpse,웜 제트리쿱스,ワーム・ジェートリクプス,,메인,효과,FALSE,전용,웜,0,TRUE
7833,10026986,Worm King,웜 킹,ワーム・キング,,메인,효과,FALSE,전용,웜,0,TRUE
7834,47421985,Hydro Genex,하이드로 제넥스,ハイドロ・ジェネクス,,엑스트라,싱크로,FALSE,전용,제넥스,0,TRUE
7835,83810690,X-Saber Wayne,X－세이버 웨인,X－セイバー ウェイン,,엑스트라,싱크로,FALSE,전용,X-세이버,1,TRUE
7836,19204398,Ally of Justice Light Gazer,A·O·J 라이트 게이저,A・O・J ライト・ゲイザー,,엑스트라,싱크로,FALSE,전용,AOJ,0,TRUE
7837,46609443,Chaos-End Master,카오스 엔드 마스터,カオスエンドマスター,,메인,효과,FALSE,전용,카오스,0,TRUE
7838,82693042,Sphere of Chaos,혼돈구체,混沌球体,,메인,효과,FALSE,전용,카오스,0,TRUE
7839,19182751,Genex Neutron,제넥스 뉴트론,ジェネクス・ニュートロン,,메인,효과,FALSE,전용,제넥스,0,TRUE
7840,45586855,Ally of Justice Cyclone Creator,A·O·J 싸이크론 크리에이터,A・O・J サイクロン・クリエイター,,메인,효과,FALSE,전용,AOJ,0,TRUE
7841,71971554,Road Synchron,로드 싱크론,ロード・シンクロン,,메인,효과,FALSE,,싱크론,0,TRUE
7842,18960169,Goblin Decoy Squad,고블린 양동부대,ゴブリン陽動部隊,,메인,효과,FALSE,,,0,FALSE
7843,44364207,Jade Knight,제이드 나이트,ジェイドナイト,,메인,효과,FALSE,,,0,FALSE
7844,71759912,Tree Otter,랏코알라,ラッコアラ,,메인,효과,FALSE,,,0,FALSE
7845,7243511,Koalo-Koala,코알랏코알라,コアラッコアラ,,엑스트라,융합,FALSE,기타,융합,2,TRUE
7846,43642620,Zombie Mammoth,맘모스 좀비,マンモス・ゾンビ,,메인,효과,FALSE,,,0,FALSE
7848,6021033,Doomkaiser Dragon,데스카이저 드래곤,デスカイザー・ドラゴン,,엑스트라,싱크로,FALSE,전용,없음,0,TRUE
7849,33420078,Plaguespreader Zombie,좀비 캐리어,ゾンビキャリア,,메인,효과,FALSE,전용,범용,21,TRUE
7850,79814787,The White Stone of Legend,전설의 백석,伝説の白石,,메인,효과,FALSE,전용,백룡,2,TRUE
7851,5309481,Revived King Ha Des,소생 마왕 하데스,蘇りし魔王 ハ・デス,,엑스트라,싱크로,FALSE,전용,하데스,0,TRUE
7852,32393580,Cyber Shark,사이버 샤크,サイバー・シャーク,,메인,효과,FALSE,전용,샤크,0,FALSE
7853,78792195,Hand of the Six Samurai,여섯 무사의 선행자,六武衆の露払い,,메인,효과,FALSE,전용,육무,0,TRUE
7854,5186893,Red-Eyes Zombie Dragon,붉은 눈의 불사룡,真紅眼の不死竜,,메인,효과,FALSE,전용,흑룡,0,TRUE
7855,31571902,Malevolent Mech - Goku En,사신기－옥화,邪神機－獄炎,,메인,효과,FALSE,,,0,FALSE
7856,68670547,Paladin of the Cursed Dragon,암룡의 흑기사,闇竜の黒騎士,,메인,효과,FALSE,,,0,FALSE
7857,4064256,Zombie World,언데드 월드,アンデットワールド,,메인,마법,FALSE,전용,언데드월드,171,TRUE
7858,30459350,Imperial Iron Wall,왕궁의 철벽,王宮の鉄壁,,메인,함정,FALSE,범용,범용,84,TRUE
7863,32120116,Enma's Judgment,염라의 심판,閻魔の裁き,,메인,함정,FALSE,,,0,FALSE
7864,69514125,Avenging Knight Parshath,홀리나이트 파샤스,神聖騎士パーシアス,,엑스트라,싱크로,FALSE,전용,천공의성역,0,TRUE
7865,5519829,Counselor Lily,멘탈 카운셀러 릴리,メンタル・カウンセラー リリー,,메인,효과,FALSE,,,0,FALSE
7866,32907538,Grapple Blocker,월 크리에이터,ウォールクリエイター,,메인,효과,FALSE,,,0,FALSE
7867,68392533,Telekinetic Charging Cell,염동 증식 장치,念動増幅装置,,메인,마법,FALSE,전용,,0,TRUE
7868,94886282,Charge of the Light Brigade,빛의 원군,光の援軍,,메인,마법,FALSE,전용,라이트로드,36,TRUE
7869,31281980,Healing Wave Generator,힐 웨버,ヒール・ウェーバー,,메인,효과,FALSE,,,0,FALSE
7870,67270095,Turbo Synchron,터보 싱크론,ターボ・シンクロン,,메인,효과,FALSE,,,0,TRUE
7871,94664694,Mad Archfiend,매드 데몬,マッド・デーモン,,메인,효과,FALSE,,,0,FALSE
7872,30069398,Wall of Ivy,아이비 월,アイヴィ・ウォール,,메인,효과,FALSE,,,0,FALSE
7873,66457407,Copy Plant,카피 플랜트,コピー・プラント,,메인,효과,FALSE,,,0,FALSE
7874,93542102,Morphtronic Celfon,D·모바폰,D・モバホン,,메인,효과,FALSE,전용,디포머,0,TRUE
7875,29947751,Morphtronic Magnen,D·마그넨U,D・マグネンU,,메인,효과,FALSE,전용,디포머,0,TRUE
7876,66331855,Morphtronic Datatron,D·토치,D・チャッカン,,메인,효과,FALSE,전용,디포머,0,TRUE
7877,92720564,Morphtronic Boomboxen,D·라디카셋,D・ラジカッセン,,메인,효과,FALSE,전용,디포머,0,TRUE
7878,28124263,Morphtronic Cameran,D·카메란,D・キャメラン,,메인,효과,FALSE,전용,디포머,0,TRUE
7879,55119278,Morphtronic Radion,D·라디온,D・ラジオン,,메인,효과,FALSE,전용,디포머,0,TRUE
7880,91607976,Morphtronic Clocken,D·클락큰,D・クロックン,,메인,효과,FALSE,전용,디포머,0,TRUE
7881,28002611,Gadget Hauler,가제트 트레일러,ガジェット・トレーラー,,메인,효과,FALSE,전용,디포머,0,TRUE
7882,54497620,Gadget Driver,가제트 드라이버,ガジェット・ドライバー,,메인,효과,FALSE,전용,디포머,0,TRUE
7883,80885324,Search Striker,서치 스트라이커,サーチ・ストライカー,,메인,효과,FALSE,,,0,FALSE
7884,27870033,Pursuit Chaser,체이스 스커드,チェイス・スカッド,,메인,효과,FALSE,,,0,FALSE
7885,53274132,Iron Chain Repairman,C·리페어러,C・リペアラー,,메인,효과,FALSE,전용,체인,0,TRUE
7886,80769747,Iron Chain Snake,C·스네이크,C・スネーク,,메인,효과,FALSE,전용,체인,0,TRUE
7887,26157485,Iron Chain Blaster,C·슈터,C・シューター,,메인,효과,FALSE,전용,체인,0,FALSE
7888,53152590,Iron Chain Coil,C·코일,C・コイル,,메인,효과,FALSE,전용,체인,0,FALSE
7889,89547299,Power Injector,파워 인젝터,パワー・インジェクター,,메인,효과,FALSE,,,0,FALSE
7890,15935204,Storm Caller,스톰 서머너,ストーム・サモナー,,메인,효과,FALSE,,,0,FALSE
7891,52430902,Psychic Jumper,사이코 점퍼,サイコジャンパー,,메인,효과,FALSE,,,0,FALSE
7892,84824601,Botanical Girl,보타니티 걸,ボタニティ・ガール,,메인,효과,FALSE,,,0,FALSE
7893,11819616,"Tytannial, Princess of Camellias",춘희 티타니얼,椿姫ティタニアル,,메인,효과,FALSE,,,0,TRUE
7894,47217354,Fabled Raven,마굉신 레이븐,魔轟神レイヴン,,메인,효과,FALSE,전용,마굉신,0,TRUE
7895,83602069,Comrade Swordsman of Landstar,공투하는 랜드스타의 검사,共闘するランドスターの剣士,,메인,효과,FALSE,,,0,FALSE
7896,10097168,Tiger Dragon,타이거 드래곤,タイガードラゴン,,메인,효과,FALSE,,,0,FALSE
7897,46195773,Turbo Warrior,터보 워리어,ターボ・ウォリアー,,엑스트라,싱크로,FALSE,전용,워리어,0,TRUE
7898,73580471,Black Rose Dragon,블랙 로즈 드래곤,ブラック・ローズ・ドラゴン,,엑스트라,싱크로,FALSE,범용,로즈,69,TRUE
7899,19974580,Iron Chain Dragon,C·드래곤,C・ドラゴン,,엑스트라,싱크로,FALSE,전용,체인,0,TRUE
7900,45379225,Psychic Lifetrancer,사이코 헬스트랜서,サイコ・ヘルストランサー,,엑스트라,싱크로,FALSE,전용,없음,0,FALSE
7901,72767833,Card Rotator,카드 플리퍼,カード・フリッパー,,메인,마법,FALSE,,,0,FALSE
7902,18752938,Seed of Deception,거짓의 씨앗,偽りの種,,메인,마법,FALSE,,,0,FALSE
7903,45247637,Mark of the Rose,장미의 각인,薔薇の刻印,,메인,마법,FALSE,,,0,FALSE
7904,71645242,Black Garden,블랙 가든,ブラック・ガーデン,,메인,마법,FALSE,전용,로즈,7,TRUE
7905,7030340,Factory of 100 Machines,백기야공,百機夜工,,메인,마법,FALSE,전용,디포머,0,FALSE
7906,44424095,Morphtronic Accelerator,D·스피드 유닛,D・スピードユニット,,메인,마법,FALSE,전용,디포머,0,TRUE
7907,70423794,Morphtronic Cord,D·코드,D・コード,,메인,마법,FALSE,전용,디포머,0,FALSE
7908,7817703,Morphtronic Engine,D·파워 유닛,D・パワーユニット,,메인,마법,FALSE,전용,디포머,0,FALSE
7909,33302407,Poison Chain,포이즌 체인,ポイズン・チェーン,,메인,마법,FALSE,,,0,FALSE
7910,79707116,Paralyzing Chain,패럴라이즈 체인,パラライズ・チェーン,,메인,마법,FALSE,,,0,FALSE
7911,6795211,Teleport,아포트,アポート,,메인,마법,FALSE,,,0,FALSE
7912,32180819,Psychokinesis,최고식념도,最古式念導,,메인,마법,FALSE,,,0,FALSE
7913,69584564,Fragrance Storm,프레이그런스 스톰,フレグランス・ストーム,,메인,마법,FALSE,,,0,FALSE
7914,5973663,The World Tree,세계수,世界樹,,메인,마법,FALSE,,,0,FALSE
7915,31467372,Everliving Underworld Cannon,불사식명계포,不死式冥界砲,,메인,마법,FALSE,전용,명계,0,FALSE
7916,68462976,Secret Village of the Spellcasters,마법족의 마을,魔法族の里,,메인,마법,FALSE,준범용,범용,78,TRUE
7917,4857085,Omega Goggles,Ω 안경,Ωメガネ,,메인,마법,FALSE,,,0,FALSE
7918,31245780,Battle Mania,배틀매니아,バトルマニア,,메인,함정,FALSE,,,0,FALSE
7919,67630339,Confusion Chaff,컨퓨전 채프,コンフュージョン・チャフ,,메인,함정,FALSE,전용,퓨전,0,FALSE
7920,94634433,Urgent Tuning,긴급동조,緊急同調,,메인,함정,FALSE,,,0,FALSE
7921,30123142,Synchro Strike,싱크로 스트라이크,シンクロ・ストライク,,메인,함정,FALSE,,,0,FALSE
7922,66518841,Prideful Roar,프라이드의 포효,プライドの咆哮,,메인,함정,FALSE,,,0,FALSE
7923,93912845,Revival Gift,리바이벌 기프트,リバイバル・ギフト,,메인,함정,FALSE,,,0,FALSE
7924,29307554,Lineage of Destruction,파괴신의 계보,破壊神の系譜,,메인,함정,FALSE,,,0,FALSE
7925,66395299,Doppelganger,도플 게이너,ドッペル・ゲイナー,,메인,함정,FALSE,,,0,FALSE
7926,92890308,Morphtransition,디폼,ディフォーム,,메인,함정,FALSE,전용,디포머,0,TRUE
7927,28284902,Morphtronic Monitron,D·게이저,D・ゲイザー,,메인,함정,FALSE,전용,디포머,0,FALSE
7928,55673611,Psychic Trigger,사이코 트리거,サイコ・トリガー,,메인,함정,FALSE,,,0,FALSE
7929,91078716,Pollinosis,폴리노시스,ポリノシス,,메인,함정,FALSE,전용,식물,3,TRUE
7930,28062325,Bamboo Scrap,죽두목설,竹頭木屑,,메인,함정,FALSE,,,0,FALSE
7931,54451023,Plant Food Chain,식물연쇄,植物連鎖,,메인,함정,FALSE,,,0,FALSE
7932,80955168,Trap of the Imperial Tomb,왕묘의 함정,王墓の罠,,메인,함정,FALSE,,,0,FALSE
7933,27340877,DNA Checkup,DNA 정기검진,DNA定期健診,,메인,함정,FALSE,,,0,FALSE
7934,53334471,Gozen Match,어전시합,御前試合,,메인,함정,FALSE,범용,범용,789,TRUE
7935,80723580,Giant Trap Hole,큰 함정 속으로,大落とし穴,,메인,함정,FALSE,범용,범용,0,TRUE
7937,52512994,Kasha,화차,火車,,메인,효과,FALSE,,,0,FALSE
7942,54283059,Parallel World Fusion,평행 세계 융합,平行世界融合,,메인,마법,FALSE,전용,히어로,0,TRUE
7943,81278754,Flip Flop Frog,배반 개구리,裏ガエル,,메인,효과,FALSE,전용,개구리,0,FALSE
7944,27762803,Naturia Beetle,나츄르 비틀,ナチュル・ビートル,,메인,효과,FALSE,전용,나츄르,0,TRUE
7945,54161401,Naturia Rock,나츄르 록,ナチュル・ロック,,메인,효과,FALSE,전용,나츄르,0,TRUE
7946,80555116,Naturia Guardian,나츄르 가디언,ナチュル・ガーディアン,,메인,효과,FALSE,전용,나츄르,0,TRUE
7947,16940215,Naturia Vein,나츄르 너브,ナチュル・ナーブ,,메인,효과,FALSE,전용,나츄르,18,TRUE
7948,53944920,Genex Furnace,제넥스 히트,ジェネクス・ヒート,,메인,효과,FALSE,전용,제넥스,0,TRUE
7949,89333528,Genex Gaia,제넥스 가이아,ジェネクス・ガイア,,메인,효과,FALSE,전용,제넥스,0,TRUE
7950,16828633,Genex Spare,스페어 제넥스,スペア・ジェネクス,,메인,효과,FALSE,전용,제넥스,0,TRUE
7951,52222372,Genex Turbine,터빈 제넥스,タービン・ジェネクス,,메인,효과,FALSE,전용,제넥스,0,TRUE
7952,89211486,Genex Doctor,제넥스 닥터,ジェネクス・ドクター,,메인,효과,FALSE,전용,제넥스,0,TRUE
7953,15605085,Genex Solar,솔라 제넥스,ソーラー・ジェネクス,,메인,효과,FALSE,전용,제넥스,0,TRUE
